SEASON_ID_home,TEAM_ID_home,TEAM_NAME_home,GAME_ID,GAME_DATE,WL,FGM_cumulative_home,FGM_rolling_home,FGA_cumulative_home,FGA_rolling_home,FG3M_cumulative_home,FG3M_rolling_home,FG3A_cumulative_home,FG3A_rolling_home,FTM_cumulative_home,FTM_rolling_home,FTA_cumulative_home,FTA_rolling_home,OREB_cumulative_home,OREB_rolling_home,DREB_cumulative_home,DREB_rolling_home,REB_cumulative_home,REB_rolling_home,AST_cumulative_home,AST_rolling_home,STL_cumulative_home,STL_rolling_home,BLK_cumulative_home,BLK_rolling_home,TOV_cumulative_home,TOV_rolling_home,PF_cumulative_home,PF_rolling_home,PTS_cumulative_home,PTS_rolling_home,PLUS_MINUS_cumulative_home,PLUS_MINUS_rolling_home,POSS_cumulative_home,POSS_rolling_home,PIE_cumulative_home,PIE_rolling_home,E_OFF_RATING_cumulative_home,E_OFF_RATING_rolling_home,OFF_RATING_cumulative_home,OFF_RATING_rolling_home,E_DEF_RATING_cumulative_home,E_DEF_RATING_rolling_home,DEF_RATING_cumulative_home,DEF_RATING_rolling_home,E_NET_RATING_cumulative_home,E_NET_RATING_rolling_home,NET_RATING_cumulative_home,NET_RATING_rolling_home,E_PACE_cumulative_home,E_PACE_rolling_home,PACE_cumulative_home,PACE_rolling_home,PACE_PER40_cumulative_home,PACE_PER40_rolling_home,FG_PCT_cumulative_home,FG_PCT_rolling_home,FG3_PCT_cumulative_home,FG3_PCT_rolling_home,FT_PCT_cumulative_home,FT_PCT_rolling_home,AST_TO_RATIO_cumulative_home,AST_TO_RATIO_rolling_home,EFG_PCT_cumulative_home,EFG_PCT_rolling_home,TS_PCT_cumulative_home,TS_PCT_rolling_home,REB_RATIO_cumulative_home,REB_RATIO_rolling_home,AST_PCT_cumulative_home,AST_PCT_rolling_home,AST_TOV_cumulative_home,AST_TOV_rolling_home,OREB_PCT_cumulative_home,OREB_PCT_rolling_home,DREB_PCT_cumulative_home,DREB_PCT_rolling_home,REB_PCT_cumulative_home,REB_PCT_rolling_home,TM_TOV_PCT_cumulative_home,TM_TOV_PCT_rolling_home,TEAM_ID_away,TEAM_NAME_away,FGM_cumulative_away,FGM_rolling_away,FGA_cumulative_away,FGA_rolling_away,FG3M_cumulative_away,FG3M_rolling_away,FG3A_cumulative_away,FG3A_rolling_away,FTM_cumulative_away,FTM_rolling_away,FTA_cumulative_away,FTA_rolling_away,OREB_cumulative_away,OREB_rolling_away,DREB_cumulative_away,DREB_rolling_away,REB_cumulative_away,REB_rolling_away,AST_cumulative_away,AST_rolling_away,STL_cumulative_away,STL_rolling_away,BLK_cumulative_away,BLK_rolling_away,TOV_cumulative_away,TOV_rolling_away,PF_cumulative_away,PF_rolling_away,PTS_cumulative_away,PTS_rolling_away,PLUS_MINUS_cumulative_away,PLUS_MINUS_rolling_away,POSS_cumulative_away,POSS_rolling_away,PIE_cumulative_away,PIE_rolling_away,E_OFF_RATING_cumulative_away,E_OFF_RATING_rolling_away,OFF_RATING_cumulative_away,OFF_RATING_rolling_away,E_DEF_RATING_cumulative_away,E_DEF_RATING_rolling_away,DEF_RATING_cumulative_away,DEF_RATING_rolling_away,E_NET_RATING_cumulative_away,E_NET_RATING_rolling_away,NET_RATING_cumulative_away,NET_RATING_rolling_away,E_PACE_cumulative_away,E_PACE_rolling_away,PACE_cumulative_away,PACE_rolling_away,PACE_PER40_cumulative_away,PACE_PER40_rolling_away,FG_PCT_cumulative_away,FG_PCT_rolling_away,FG3_PCT_cumulative_away,FG3_PCT_rolling_away,FT_PCT_cumulative_away,FT_PCT_rolling_away,AST_TO_RATIO_cumulative_away,AST_TO_RATIO_rolling_away,EFG_PCT_cumulative_away,EFG_PCT_rolling_away,TS_PCT_cumulative_away,TS_PCT_rolling_away,REB_RATIO_cumulative_away,REB_RATIO_rolling_away,AST_PCT_cumulative_away,AST_PCT_rolling_away,AST_TOV_cumulative_away,AST_TOV_rolling_away,OREB_PCT_cumulative_away,OREB_PCT_rolling_away,DREB_PCT_cumulative_away,DREB_PCT_rolling_away,REB_PCT_cumulative_away,REB_PCT_rolling_away,TM_TOV_PCT_cumulative_away,TM_TOV_PCT_rolling_away,HOME_ELO_PRE,AWAY_ELO_PRE,HOME_ELO_POST,AWAY_ELO_POST,HOME_WIN_PROB,missing_players_home,missing_impact_home,missing_star_home,missing_players_away,missing_impact_away,missing_star_away,WIN
22023,1610612763,Memphis Grizzlies,22300071,2023-10-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1487.1987000039423,1512.8012999960577,0.6400649998028851,0,0.0,0,0,0.0,0,0
22023,1610612762,Utah Jazz,22300072,2023-10-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1479.5179200063076,1520.4820799936924,0.6400649998028851,0,0.0,0,0,0.0,0,0
22023,1610612759,San Antonio Spurs,22300073,2023-10-25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1487.1987000039423,1512.8012999960577,0.6400649998028851,0,0.0,0,0,0.0,0,0
22023,1610612746,LA Clippers,22300074,2023-10-25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1508.6384400047307,1491.3615599952693,0.6400649998028851,0,0.0,0,0,0.0,0,1
22023,1610612749,Milwaukee Bucks,22300075,2023-10-26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1507.1987000039423,1492.8012999960577,0.6400649998028851,0,0.0,0,0,0.0,0,1
22023,1610612747,Los Angeles Lakers,22300076,2023-10-26,1,41.0,41.0,90.0,90.0,10.0,10.0,29.0,29.0,15.0,15.0,20.0,20.0,13.0,13.0,31.0,31.0,44.0,44.0,23.0,23.0,5.0,5.0,4.0,4.0,12.0,12.0,18.0,18.0,107.0,107.0,-12.0,-12.0,96.0,96.0,0.421,0.421,109.4,109.4,111.5,111.5,119.9,119.9,125.3,125.3,-10.5,-10.5,-13.8,-13.8,98.54,98.54,95.5,95.5,79.58,79.58,0.45555555555555555,0.45555555555555555,0.3448275862068966,0.3448275862068966,0.75,0.75,1.9166666666666667,1.9166666666666667,0.5111111111111111,0.5111111111111111,0.541497975708502,0.541497975708502,1.4193548387096775,1.4193548387096775,0.23958333333333334,0.23958333333333334,1.9166666666666667,1.9166666666666667,0.13541666666666666,0.13541666666666666,0.3229166666666667,0.3229166666666667,0.4583333333333333,0.4583333333333333,0.125,0.125,1610612756,Phoenix Suns,42.0,42.0,95.0,95.0,11.0,11.0,33.0,33.0,13.0,13.0,17.0,17.0,17.0,17.0,43.0,43.0,60.0,60.0,23.0,23.0,5.0,5.0,7.0,7.0,19.0,19.0,22.0,22.0,108.0,108.0,4.0,4.0,101.0,101.0,0.564,0.564,103.4,103.4,106.9,106.9,97.8,97.8,102.0,102.0,5.6,5.6,5.0,5.0,105.4,105.4,101.5,101.5,84.58,84.58,0.4421052631578947,0.4421052631578947,0.3333333333333333,0.3333333333333333,0.7647058823529411,0.7647058823529411,1.2105263157894737,1.2105263157894737,0.5,0.5,0.5269320843091335,0.5269320843091335,1.3953488372093024,1.3953488372093024,0.22772277227722773,0.22772277227722773,1.2105263157894737,1.2105263157894737,0.16831683168316833,0.16831683168316833,0.42574257425742573,0.42574257425742573,0.594059405940594,0.594059405940594,0.18811881188118812,0.18811881188118812,1491.3615599952693,1512.8012999960577,1499.1381776464823,1505.0246823448447,0.6111691174393538,0,0.0,0,1,0.7894188596491228,1,1
22023,1610612766,Charlotte Hornets,22300077,2023-10-27,0,43.0,43.0,86.0,86.0,11.0,11.0,37.0,37.0,19.0,19.0,26.0,26.0,12.0,12.0,39.0,39.0,51.0,51.0,34.0,34.0,5.0,5.0,3.0,3.0,19.0,19.0,21.0,21.0,116.0,116.0,6.0,6.0,104.0,104.0,0.549,0.549,111.1,111.1,111.5,111.5,102.3,102.3,105.8,105.8,8.8,8.8,5.8,5.8,105.98,105.98,104.0,104.0,86.67,86.67,0.5,0.5,0.2972972972972973,0.2972972972972973,0.7307692307692307,0.7307692307692307,1.7894736842105263,1.7894736842105263,0.563953488372093,0.563953488372093,0.5952380952380952,0.5952380952380952,1.3076923076923077,1.3076923076923077,0.3269230769230769,0.3269230769230769,1.7894736842105263,1.7894736842105263,0.11538461538461539,0.11538461538461539,0.375,0.375,0.49038461538461536,0.49038461538461536,0.18269230769230768,0.18269230769230768,1610612765,Detroit Pistons,41.0,41.0,92.0,92.0,11.0,11.0,32.0,32.0,9.0,9.0,15.0,15.0,17.0,17.0,39.0,39.0,56.0,56.0,28.0,28.0,3.0,3.0,13.0,13.0,17.0,17.0,23.0,23.0,102.0,102.0,-1.0,-1.0,96.0,96.0,0.493,0.493,103.4,103.4,106.3,106.3,109.1,109.1,108.4,108.4,-5.6,-5.6,-2.2,-2.2,96.52,96.52,95.5,95.5,79.58,79.58,0.44565217391304346,0.44565217391304346,0.34375,0.34375,0.6,0.6,1.6470588235294117,1.6470588235294117,0.5054347826086957,0.5054347826086957,0.5172413793103449,0.5172413793103449,1.435897435897436,1.435897435897436,0.2916666666666667,0.2916666666666667,1.6470588235294117,1.6470588235294117,0.17708333333333334,0.17708333333333334,0.40625,0.40625,0.5833333333333334,0.5833333333333334,0.17708333333333334,0.17708333333333334,1507.1987000039423,1492.8012999960577,1491.3844080660492,1508.6155919339508,0.6589288307455502,0,0.0,0,0,0.0,0,0
22023,1610612763,Memphis Grizzlies,22300078,2023-10-27,0,38.0,38.0,91.0,91.0,12.0,12.0,43.0,43.0,16.0,16.0,20.0,20.0,8.0,8.0,29.0,29.0,37.0,37.0,23.0,23.0,8.0,8.0,7.0,7.0,13.0,13.0,19.0,19.0,104.0,104.0,-7.0,-7.0,104.0,104.0,0.457,0.457,99.2,99.2,100.0,100.0,106.0,106.0,107.8,107.8,-6.8,-6.8,-7.8,-7.8,104.74,104.74,103.5,103.5,86.25,86.25,0.4175824175824176,0.4175824175824176,0.27906976744186046,0.27906976744186046,0.8,0.8,1.7692307692307692,1.7692307692307692,0.4835164835164835,0.4835164835164835,0.5210420841683366,0.5210420841683366,1.2758620689655173,1.2758620689655173,0.22115384615384615,0.22115384615384615,1.7692307692307692,1.7692307692307692,0.07692307692307693,0.07692307692307693,0.27884615384615385,0.27884615384615385,0.3557692307692308,0.3557692307692308,0.125,0.125,1610612743,Denver Nuggets,48.0,48.0,91.0,91.0,14.0,14.0,34.0,34.0,9.0,9.0,12.0,12.0,9.0,9.0,33.0,33.0,42.0,42.0,29.0,29.0,9.0,9.0,6.0,6.0,12.0,12.0,15.0,15.0,119.0,119.0,12.0,12.0,95.0,95.0,0.579,0.579,119.9,119.9,125.3,125.3,109.4,109.4,111.5,111.5,10.5,10.5,13.8,13.8,98.54,98.54,95.5,95.5,79.58,79.58,0.5274725274725275,0.5274725274725275,0.4117647058823529,0.4117647058823529,0.75,0.75,2.4166666666666665,2.4166666666666665,0.6043956043956044,0.6043956043956044,0.6179891981719984,0.6179891981719984,1.2727272727272727,1.2727272727272727,0.30526315789473685,0.30526315789473685,2.4166666666666665,2.4166666666666665,0.09473684210526316,0.09473684210526316,0.3473684210526316,0.3473684210526316,0.4421052631578947,0.4421052631578947,0.12631578947368421,0.12631578947368421,1487.1987000039423,1508.6384400047307,1474.9753176551553,1520.8618223535177,0.6111691174393538,0,0.0,0,0,0.0,0,0
22023,1610612737,Atlanta Hawks,22300079,2023-10-27,0,39.0,39.0,93.0,93.0,5.0,5.0,29.0,29.0,27.0,27.0,33.0,33.0,12.0,12.0,30.0,30.0,42.0,42.0,24.0,24.0,12.0,12.0,1.0,1.0,12.0,12.0,19.0,19.0,110.0,110.0,-6.0,-6.0,104.0,104.0,0.451,0.451,102.3,102.3,105.8,105.8,111.1,111.1,111.5,111.5,-8.8,-8.8,-5.8,-5.8,105.98,105.98,104.0,104.0,86.67,86.67,0.41935483870967744,0.41935483870967744,0.1724137931034483,0.1724137931034483,0.8181818181818182,0.8181818181818182,2.0,2.0,0.44623655913978494,0.44623655913978494,0.5115327380952381,0.5115327380952381,1.4,1.4,0.23076923076923078,0.23076923076923078,2.0,2.0,0.11538461538461539,0.11538461538461539,0.28846153846153844,0.28846153846153844,0.40384615384615385,0.40384615384615385,0.11538461538461539,0.11538461538461539,1610612752,New York Knicks,36.0,36.0,97.0,97.0,18.0,18.0,41.0,41.0,14.0,14.0,26.0,26.0,17.0,17.0,30.0,30.0,47.0,47.0,24.0,24.0,9.0,9.0,0.0,0.0,11.0,11.0,22.0,22.0,104.0,104.0,-4.0,-4.0,97.0,97.0,0.408,0.408,101.5,101.5,107.2,107.2,114.4,114.4,112.5,112.5,-12.8,-12.8,-5.3,-5.3,98.44,98.44,96.5,96.5,80.42,80.42,0.3711340206185567,0.3711340206185567,0.43902439024390244,0.43902439024390244,0.5384615384615384,0.5384615384615384,2.1818181818181817,2.1818181818181817,0.4639175257731959,0.4639175257731959,0.47952784950202876,0.47952784950202876,1.5666666666666667,1.5666666666666667,0.24742268041237114,0.24742268041237114,2.1818181818181817,2.1818181818181817,0.17525773195876287,0.17525773195876287,0.30927835051546393,0.30927835051546393,0.4845360824742268,0.4845360824742268,0.1134020618556701,0.1134020618556701,1492.8012999960577,1487.1987000039423,1479.8520794225028,1500.1479205774972,0.6474610286777414,0,0.0,0,0,0.0,0,0
22023,1610612738,Boston Celtics,22300080,2023-10-27,1,37.0,37.0,77.0,77.0,12.0,12.0,39.0,39.0,22.0,22.0,26.0,26.0,7.0,7.0,39.0,39.0,46.0,46.0,18.0,18.0,6.0,6.0,11.0,11.0,13.0,13.0,22.0,22.0,108.0,108.0,4.0,4.0,96.0,96.0,0.592,0.592,114.4,114.4,112.5,112.5,101.5,101.5,107.2,107.2,12.8,12.8,5.3,5.3,98.44,98.44,96.5,96.5,80.42,80.42,0.4805194805194805,0.4805194805194805,0.3076923076923077,0.3076923076923077,0.8461538461538461,0.8461538461538461,1.3846153846153846,1.3846153846153846,0.5584415584415584,0.5584415584415584,0.6105834464043419,0.6105834464043419,1.1794871794871795,1.1794871794871795,0.1875,0.1875,1.3846153846153846,1.3846153846153846,0.07291666666666667,0.07291666666666667,0.40625,0.40625,0.4791666666666667,0.4791666666666667,0.13541666666666666,0.13541666666666666,1610612748,Miami Heat,37.0,37.0,92.0,92.0,8.0,8.0,22.0,22.0,21.0,21.0,26.0,26.0,16.0,16.0,32.0,32.0,48.0,48.0,22.0,22.0,11.0,11.0,3.0,3.0,7.0,7.0,18.0,18.0,103.0,103.0,1.0,1.0,95.0,95.0,0.507,0.507,109.1,109.1,108.4,108.4,103.4,103.4,106.3,106.3,5.6,5.6,2.2,2.2,96.52,96.52,95.5,95.5,79.58,79.58,0.40217391304347827,0.40217391304347827,0.36363636363636365,0.36363636363636365,0.8076923076923077,0.8076923076923077,3.142857142857143,3.142857142857143,0.44565217391304346,0.44565217391304346,0.49787316318638825,0.49787316318638825,1.5,1.5,0.23157894736842105,0.23157894736842105,3.142857142857143,3.142857142857143,0.16842105263157894,0.16842105263157894,0.3368421052631579,0.3368421052631579,0.5052631578947369,0.5052631578947369,0.07368421052631578,0.07368421052631578,1512.8012999960577,1507.1987000039423,1519.8520794225028,1500.1479205774972,0.6474610286777414,0,0.0,0,0,0.0,0,1
